"","State","id","text","Class","period","licensure","education_access","services","status","enforcement","criminal","refugee","migrant","employment","emergency","Class_Int","impact_score","weighted_class"
"691","ME","ME S 137 2015","This law clarifies the immigration status of noncitizens eligible for general assistance. Beginning July 1, 2015, eligible person means a person who is lawfully present in the U.S. or who is pursuing a lawful process to apply for immigration relief, except that assistance for such a person may not exceed 24 months.","","2012-2016",0,0,0,1,0,0,0,0,0,0,NA,1,NA
"693","ME","ME S 593 2016","This act to protect victims of human trafficking prohibits the destroying, transferring or tampering with the plaintiff's passport or other immigration document in the defendant's possession.","","2012-2016",0,0,1,0,0,0,0,0,0,0,NA,1,NA
"694","MI","MI H 4075 2012","This law states that if an applicant for an official state personal identification card is not a citizen of the United States, the applicant shall supply a photographic identity document and other sufficient documents to verify the identity of the applicant and the applicant's legal presence in the United States.","","2012-2016",1,0,0,1,0,0,0,0,0,0,NA,2,NA
"695","MI","MI H 4076 2012","This law states that If an applicant for an operator's or chauffeur's license is not a citizen of the United States, the applicant shall supply a photographic identity document and other sufficient documents to verify the identity of the applicant and the applicant's legal presence in the United States.","","2012-2016",1,0,0,1,1,0,0,0,0,0,NA,3,NA
"696","MI","MI H 4115 2015","This law sets aside an estimated $8,878,000 for the purpose of identifying and serving migrant children, funded from migrant education funds. The budget also appropriates $389,695,500, which must be used to provide specified instructional programs and direct non-instructional services, including medical, mental health, or counseling services, for at-risk pupils, which includes migrants, English language learners, and immigrants who immigrated within the preceding three years, among other individuals.","","2012-2016",0,1,1,0,1,0,0,1,0,0,NA,4,NA
"698","MI","MI H 4228 2013","This omnibus education appropriations law provides funds for identifying and serving migrant children, for teaching limited English proficiency children, and for adult English as a second language classes.","","2012-2016",0,1,1,0,0,0,0,1,0,0,NA,3,NA
"700","MI","MI H 5085 2014","This law restricts the purchase, possession, and use of firearms to licensed legal residents of Michigan or those with valid out-of-state permits.","","2012-2016",1,0,0,1,1,0,0,0,0,0,NA,3,NA
"701","MI","MI H 5234 2014","This law modifies human trafficking provisions, provides that a person shall not knowingly recruit, entice, harbor, transport, provide, or obtain an individual, including minors, for forced labor, commercial sexual activity or sexually explicit performances, includes debt bondage, kidnapping and fraud, relates to penalties for serious bodily injury, prohibits knowingly benefiting financially from such activity, relates to consecutive terms of imprisonment and mandatory restitution.","","2012-2016",0,0,0,0,1,1,0,0,0,0,NA,1,NA
"703","MI","MI H 5372 2012","This law appropriates $8,878,000 for migrant education.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"704","MI","MI HR 106 2013","This resolution declares April 24-30, 2013 as Black April Memorial week to honor the tragedy of the Vietnam War and to acknowledge the resilience of the Vietnamese people who fled to the United States and have overcome social, economic, and language barriers of unforeseen magnitude to grow and become the most assimilated along civic dimensions of any large group in America.","","2012-2016",0,0,1,0,0,0,0,0,0,0,NA,1,NA
"705","MI","MI HR 148 2015","Declares September 15-October 15, 2015, as Hispanic Heritage Month in the state of Michigan.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"706","MI","MI HR 154 2013","This resolution declares June 17-23, 2013, as Finnish-American Heritage Week, commemorating the work ethic of the Finnish and their social influence on the state.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"707","MI","MI HR 168 2015","This resolution declares October 2015 as Polish-American Heritage Month in the state of Michigan.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"708","MI","MI HR 208 2016","This resolution declares January 30, 2016, as Fred Korematsu Day in the state of Michigan. He was the son of Japanese immigrant parents, and famously known for being the plaintiff in Korematsu v United States.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"709","MI","MI HR 209 2013","This resolution memorializes the Kingdom of the Netherlands to strongly reconsider the proposed closing of the Dutch Consulate General Office in Chicago and to keep a strong presence in the Midwest.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"710","MI","MI HR 217 2013","This resolution declares September 17, 2013, as Constitution and Citizenship Day in the state of Michigan. The resolution finds that the U.S. has a long brimming history of welcoming immigrants from all over the world to become naturalized citizens, and Constitution and Citizenship Day recognizes that becoming a naturalized U.S. citizen is a tremendous achievement for any individual who attained it and every person in the U.S. should celebrate the duties of the Constitution and the freedom it provides.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"711","MI","MI HR 279 2016","This resolution declares April 24-30, 2016, as Black April Memorial Week in the state of Michigan. April 30, 2016, marks the 41st anniversary of the end of the Vietnam War, and memorializes the struggles of Vietnamese refugees and immigrants to America since then.","","2012-2016",0,0,0,0,0,0,1,1,0,0,NA,1,NA
"712","MI","MI HR 287 2016","This resolution declares May 2016 as Asian Pacific American Heritage Month, and recognizes the contribution of Asian Pacific American immigrants to the cultural diversity and economy to the state of Michigan.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"713","MI","MI HR 295 2014","This resolution declares February 2-8, 2014, as Chicano History Week in the state of Michigan.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"714","MI","MI HR 295 2016","This resolution declares May 12, 2016, as Chaldean American Day, and recognizes Chaldeans' large presence and contributions to Michigan since their first waves of immigration in the 1920s.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"715","MI","MI HR 315 2014","This resolution urges the President to support Michigan's application for an EB-5 center.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"716","MI","MI HR 316 2014","This resolution asks the President and Congress of the United States to support Michigan's request for 50,000 EB-2 visas to assist in the economic recovery of the city of Detroit.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"717","MI","MI HR 335 2014","This resolution declares March 24-31, 2014, as Workplace Safety Week in the state of Michigan in recognition of the 103rd anniversary of the Triangle Shirtwaist Company Fire in New York City, which employed over 500 immigrant workers. A majority of the workers who perished in the fire were female immigrants.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"718","MI","MI HR 344 2014","The resolution declares April 27-May 3, 2014 Black April Memorial Week in the state of Michigan recognizing the sacrifices of the Vietnamese-American communities throughout Michigan after immigrating to the United States after the Vietnam War.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"719","MI","MI HR 355 2014","This resolution declares May 15, 2014, as Chaldean American Day in the state of Michigan.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"720","MI","MI HR 397 2014","This resolution declares June 2014 as Immigration Heritage Month in the state of Michigan.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"721","MI","MI HR 419 2014","This resolution from the House of Representatives declares October 2014 as Hindu American Awareness and Appreciation Month in the state of Michigan.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"722","MI","MI HR 61 2015","This resolution declares April 24, 2015, as a Day of Remembrance in the state of Michigan for the Armenian Genocide of 1915-1923. Many refugees fled to the United States and today Michigan is honored to be home to a vibrant Armenian-American population.","","2012-2016",0,0,0,0,0,0,1,0,0,0,NA,0,NA
"723","MI","MI HR 71 2015","This resolution declares April 26-May 2, 2015, as Black April Memorial Week in the state of Michigan and recognizes that Vietnamese immigrants and refugees have overcome social, economic, and language barriers of unforeseen magnitude to grow and become the most assimilated along civic dimensions of any large group in America.","","2012-2016",0,0,1,0,0,0,1,1,0,0,NA,2,NA
"724","MI","MI HR 85 2015","This resolution declares May 14, 2015, as Chaldean American Day in the state of Michigan. Approximately 130,000 Chaldeans reside in Michigan, the largest population outside of the Middle East.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"725","MI","MI HR 9 2015","This resolution urges the president of the United States to allow an additional 25,000 refugee visas for displaced Iraqis, with preference for placement in state.","","2012-2016",0,0,0,0,0,0,1,0,0,0,NA,0,NA
"726","MI","MI HR 95 2013","This resolution declares April 23, 2013 as Turkish American Day, honoring the many contributions of Turkish Americans within less than a century of immigration.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"728","MI","MI S 134 2015","This law amends the State School Aid Act and adds immigrants and English language learners to the definition of at risk pupil.","","2012-2016",0,0,1,0,0,0,0,1,0,0,NA,2,NA
"729","MI","MI S 42 2015","If an applicant for an operator's license or chauffeur's license to operate a noncommercial motor vehicle is a U.S. citizen, the applicant shall supply a photographic identity document, a birth certificate, or other documents to verify the identity and citizenship of the applicant. If an applicant is not a U.S. citizen, they shall supply a photographic identity document and other documents to verify identity and legal presence in the U.S. The documents required shall include the applicant's full legal name, date of birth, and address and residency and demonstrate that the applicant is a U.S. citizen or is legally present in the country.","","2012-2016",1,0,0,1,1,0,0,0,0,0,NA,3,NA
"730","MI","MI S 44 2013","This law stipulates certain documents which must be kept on record for sex offenders, including immigration documents, passports, and addresses.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"732","MI","MI S 683 2012","This law appropriates $35,900 to the Refugee Assistance Program, $40,300 to Migrant Labor Housing, $4,000 for Migrant Housing inspection fees, $1,000 for the Migratory Labor Housing Fund and $72,600 for the State Criminal Alien Assistance Program.","","2012-2016",0,0,0,1,0,0,1,1,0,0,NA,2,NA
